,0,1,2,3
507,ENSG00000033800.14,PIAS1,protein_coding,2142
508,ENSG00000033867.16,SLC4A7,protein_coding,1555
509,ENSG00000034053.14,APBA2,protein_coding,1456
510,ENSG00000034152.19,MAP2K3,protein_coding,7417
511,ENSG00000034239.11,EFCAB1,protein_coding,898
512,ENSG00000034510.6,TMSB10,protein_coding,121425
513,ENSG00000034533.12,ASTE1,protein_coding,532
514,ENSG00000034677.13,RNF19A,protein_coding,8734
515,ENSG00000034693.15,PEX3,protein_coding,915
516,ENSG00000034713.8,GABARAPL2,protein_coding,4538
517,ENSG00000034971.17,MYOC,protein_coding,7
518,ENSG00000035115.22,SH3YL1,protein_coding,2957
519,ENSG00000035141.8,FAM136A,protein_coding,2985
520,ENSG00000035403.18,VCL,protein_coding,8669
521,ENSG00000035499.13,DEPDC1B,protein_coding,686
522,ENSG00000035664.11,DAPK2,protein_coding,333
523,ENSG00000035681.9,NSMAF,protein_coding,4016
524,ENSG00000035687.10,ADSS2,protein_coding,5265
525,ENSG00000035720.8,STAP1,protein_coding,69
526,ENSG00000035862.12,TIMP2,protein_coding,13764
527,ENSG00000035928.16,RFC1,protein_coding,4551
528,ENSG00000036054.13,TBC1D23,protein_coding,2654
529,ENSG00000036257.13,CUL3,protein_coding,6655
530,ENSG00000036448.10,MYOM2,protein_coding,158
531,ENSG00000036473.8,OTC,protein_coding,1
532,ENSG00000036530.9,CYP46A1,protein_coding,44
533,ENSG00000036549.13,ZZZ3,protein_coding,1791
534,ENSG00000036565.15,SLC18A1,protein_coding,0
535,ENSG00000036672.16,USP2,protein_coding,145
536,ENSG00000036828.17,CASR,protein_coding,2
537,ENSG00000037042.9,TUBG2,protein_coding,573
538,ENSG00000037241.7,RPL26L1,protein_coding,1427
539,ENSG00000037280.16,FLT4,protein_coding,1529
540,ENSG00000037474.15,NSUN2,protein_coding,6193
541,ENSG00000037637.11,FBXO42,protein_coding,3155
542,ENSG00000037749.12,MFAP3,protein_coding,1196
543,ENSG00000037757.14,MRI1,protein_coding,607
544,ENSG00000037897.17,METTL1,protein_coding,1081
545,ENSG00000037965.6,HOXC8,protein_coding,87
546,ENSG00000038002.9,AGA,protein_coding,6078
547,ENSG00000038210.14,PI4K2B,protein_coding,9618
548,ENSG00000038219.13,BOD1L1,protein_coding,5656
549,ENSG00000038274.17,MAT2B,protein_coding,4835
550,ENSG00000038295.8,TLL1,protein_coding,82
551,ENSG00000038358.15,EDC4,protein_coding,3358
552,ENSG00000038382.20,TRIO,protein_coding,7923
553,ENSG00000038427.16,VCAN,protein_coding,12990
554,ENSG00000038532.16,CLEC16A,protein_coding,3580
555,ENSG00000038945.15,MSR1,protein_coding,2142
556,ENSG00000039068.19,CDH1,protein_coding,31759
557,ENSG00000039123.16,MTREX,protein_coding,3622
558,ENSG00000039139.9,DNAH5,protein_coding,1425
559,ENSG00000039319.17,ZFYVE16,protein_coding,1924
560,ENSG00000039523.20,RIPOR1,protein_coding,3907
561,ENSG00000039537.14,C6,protein_coding,154
562,ENSG00000039560.14,RAI14,protein_coding,4099
563,ENSG00000039600.11,SOX30,protein_coding,11
564,ENSG00000039650.12,PNKP,protein_coding,2088
565,ENSG00000039987.7,BEST2,protein_coding,2
566,ENSG00000040199.18,PHLPP2,protein_coding,503
567,ENSG00000040275.17,SPDL1,protein_coding,1247
568,ENSG00000040341.18,STAU2,protein_coding,7704
569,ENSG00000040487.13,SLC66A1,protein_coding,1739
570,ENSG00000040531.16,CTNS,protein_coding,1019
571,ENSG00000040608.14,RTN4R,protein_coding,577
572,ENSG00000040633.13,PHF23,protein_coding,3527
573,ENSG00000040731.10,CDH10,protein_coding,11
574,ENSG00000040933.16,INPP4A,protein_coding,5510
575,ENSG00000041353.10,RAB27B,protein_coding,12208
576,ENSG00000041357.16,PSMA4,protein_coding,8820
577,ENSG00000041515.16,MYO16,protein_coding,27
578,ENSG00000041802.11,LSG1,protein_coding,6121
579,ENSG00000041880.14,PARP3,protein_coding,2669
580,ENSG00000041982.16,TNC,protein_coding,7388
581,ENSG00000041988.15,THAP3,protein_coding,1012
582,ENSG00000042062.13,RIPOR3,protein_coding,86
583,ENSG00000042088.14,TDP1,protein_coding,1609
584,ENSG00000042286.15,AIFM2,protein_coding,4252
585,ENSG00000042304.12,C2orf83,protein_coding,0
586,ENSG00000042317.17,SPATA7,protein_coding,629
587,ENSG00000042429.12,MED17,protein_coding,135
588,ENSG00000042445.14,RETSAT,protein_coding,4783
589,ENSG00000042493.16,CAPG,protein_coding,11133
590,ENSG00000042753.12,AP2S1,protein_coding,7380
591,ENSG00000042781.14,USH2A,protein_coding,10
592,ENSG00000042813.8,ZPBP,protein_coding,1
593,ENSG00000042832.12,TG,protein_coding,104
594,ENSG00000042980.13,ADAM28,protein_coding,1284
595,ENSG00000043039.7,BARX2,protein_coding,3220
596,ENSG00000043093.15,DCUN1D1,protein_coding,5043
597,ENSG00000043143.20,JADE2,protein_coding,3728
598,ENSG00000043355.12,ZIC2,protein_coding,264
599,ENSG00000043462.13,LCP2,protein_coding,1297
600,ENSG00000043514.17,TRIT1,protein_coding,1574
601,ENSG00000043591.6,ADRB1,protein_coding,51
602,ENSG00000044012.4,GUCA2B,protein_coding,4
603,ENSG00000044090.10,CUL7,protein_coding,3510
604,ENSG00000044115.21,CTNNA1,protein_coding,47509
605,ENSG00000044446.12,PHKA2,protein_coding,1812
606,ENSG00000044459.15,CNTLN,protein_coding,157
607,ENSG00000044524.11,EPHA3,protein_coding,117
608,ENSG00000044574.8,HSPA5,protein_coding,108648
609,ENSG00000046604.13,DSG2,protein_coding,23863
610,ENSG00000046647.13,GEMIN8,protein_coding,913
611,ENSG00000046651.15,OFD1,protein_coding,2050
612,ENSG00000046653.15,GPM6B,protein_coding,233
613,ENSG00000046774.10,MAGEC2,protein_coding,0
614,ENSG00000046889.19,PREX2,protein_coding,266
615,ENSG00000047056.16,WDR37,protein_coding,1660
616,ENSG00000047188.16,YTHDC2,protein_coding,1885
617,ENSG00000047230.15,CTPS2,protein_coding,2670
618,ENSG00000047249.18,ATP6V1H,protein_coding,9849
619,ENSG00000047315.17,POLR2B,protein_coding,8583
620,ENSG00000047346.12,FAM214A,protein_coding,3899
621,ENSG00000047365.12,ARAP2,protein_coding,1839
622,ENSG00000047410.14,TPR,protein_coding,9999
623,ENSG00000047457.14,CP,protein_coding,5282
624,ENSG00000047578.13,KATNIP,protein_coding,3598
625,ENSG00000047579.20,DTNBP1,protein_coding,1038
626,ENSG00000047597.7,XK,protein_coding,331
627,ENSG00000047617.15,ANO2,protein_coding,36
628,ENSG00000047621.12,C12orf4,protein_coding,1559
629,ENSG00000047634.15,SCML1,protein_coding,468
630,ENSG00000047644.19,WWC3,protein_coding,5103
631,ENSG00000047648.23,ARHGAP6,protein_coding,193
632,ENSG00000047662.5,FAM184B,protein_coding,28
633,ENSG00000047849.21,MAP4,protein_coding,29233
634,ENSG00000047932.14,GOPC,protein_coding,1611
635,ENSG00000047936.11,ROS1,protein_coding,2780
636,ENSG00000048028.11,USP28,protein_coding,962
637,ENSG00000048052.22,HDAC9,protein_coding,119
638,ENSG00000048140.18,TSPAN17,protein_coding,6847
639,ENSG00000048162.21,NOP16,protein_coding,1372
640,ENSG00000048342.17,CC2D2A,protein_coding,2188
641,ENSG00000048392.12,RRM2B,protein_coding,3848
642,ENSG00000048405.10,ZNF800,protein_coding,1569
643,ENSG00000048462.11,TNFRSF17,protein_coding,100
644,ENSG00000048471.14,SNX29,protein_coding,2064
645,ENSG00000048540.15,LMO3,protein_coding,1168
646,ENSG00000048544.6,MRPS10,protein_coding,3714
647,ENSG00000048545.16,GUCA1A,protein_coding,1
648,ENSG00000048649.13,RSF1,protein_coding,4779
649,ENSG00000048707.15,VPS13D,protein_coding,7154
650,ENSG00000048740.18,CELF2,protein_coding,3973
651,ENSG00000048828.17,FAM120A,protein_coding,17221
652,ENSG00000048991.16,R3HDM1,protein_coding,2650
653,ENSG00000049089.15,COL9A2,protein_coding,790
654,ENSG00000049130.16,KITLG,protein_coding,5466
655,ENSG00000049167.15,ERCC8,protein_coding,462
656,ENSG00000049192.15,ADAMTS6,protein_coding,75
657,ENSG00000049239.13,H6PD,protein_coding,7250
658,ENSG00000049245.13,VAMP3,protein_coding,11333
659,ENSG00000049246.14,PER3,protein_coding,819
660,ENSG00000049247.14,UTS2,protein_coding,375
661,ENSG00000049249.9,TNFRSF9,protein_coding,205
662,ENSG00000049283.18,EPN3,protein_coding,2533
663,ENSG00000049323.16,LTBP1,protein_coding,4094
664,ENSG00000049449.10,RCN1,protein_coding,3421
665,ENSG00000049540.18,ELN,protein_coding,6038
666,ENSG00000049541.11,RFC2,protein_coding,1619
667,ENSG00000049618.24,ARID1B,protein_coding,8383
668,ENSG00000049656.14,CLPTM1L,protein_coding,14403
669,ENSG00000049759.19,NEDD4L,protein_coding,12474
670,ENSG00000049768.16,FOXP3,protein_coding,342
671,ENSG00000049769.14,PPP1R3F,protein_coding,186
672,ENSG00000049860.14,HEXB,protein_coding,5013
673,ENSG00000049883.15,PTCD2,protein_coding,467
674,ENSG00000050030.16,NEXMIF,protein_coding,35
675,ENSG00000050130.18,JKAMP,protein_coding,5621
676,ENSG00000050165.18,DKK3,protein_coding,3709
677,ENSG00000050327.15,ARHGEF5,protein_coding,2047
678,ENSG00000050344.9,NFE2L3,protein_coding,554
679,ENSG00000050393.11,MCUR1,protein_coding,2332
680,ENSG00000050405.13,LIMA1,protein_coding,4348
681,ENSG00000050426.16,LETMD1,protein_coding,2017
682,ENSG00000050438.17,SLC4A8,protein_coding,164
683,ENSG00000050555.19,LAMC3,protein_coding,1097
684,ENSG00000050628.20,PTGER3,protein_coding,30
685,ENSG00000050730.16,TNIP3,protein_coding,64
686,ENSG00000050748.18,MAPK9,protein_coding,5559
687,ENSG00000050767.17,COL23A1,protein_coding,54
688,ENSG00000050820.17,BCAR1,protein_coding,7719
689,ENSG00000051009.11,FAM160A2,protein_coding,2725
690,ENSG00000051108.15,HERPUD1,protein_coding,8568
691,ENSG00000051128.19,HOMER3,protein_coding,1006
692,ENSG00000051180.17,RAD51,protein_coding,704
693,ENSG00000051341.14,POLQ,protein_coding,1093
694,ENSG00000051382.9,PIK3CB,protein_coding,6592
695,ENSG00000051523.11,CYBA,protein_coding,9816
696,ENSG00000051596.10,THOC3,protein_coding,960
697,ENSG00000051620.11,HEBP2,protein_coding,7618
698,ENSG00000051825.15,MPHOSPH9,protein_coding,1120
699,ENSG00000052126.14,PLEKHA5,protein_coding,6273
700,ENSG00000052344.16,PRSS8,protein_coding,19084
701,ENSG00000052723.12,SIKE1,protein_coding,1345
702,ENSG00000052749.14,RRP12,protein_coding,4992
703,ENSG00000052795.13,FNIP2,protein_coding,1810
704,ENSG00000052802.13,MSMO1,protein_coding,14043
705,ENSG00000052841.15,TTC17,protein_coding,6812
706,ENSG00000052850.8,ALX4,protein_coding,20
707,ENSG00000053108.17,FSTL4,protein_coding,10190
708,ENSG00000053254.16,FOXN3,protein_coding,1957
709,ENSG00000053328.8,METTL24,protein_coding,27
710,ENSG00000053371.12,AKR7A2,protein_coding,2583
711,ENSG00000053372.5,MRTO4,protein_coding,4162
712,ENSG00000053438.11,NNAT,protein_coding,51
713,ENSG00000053501.13,USE1,protein_coding,1438
714,ENSG00000053524.12,MCF2L2,protein_coding,50
715,ENSG00000053702.15,NRIP2,protein_coding,105
716,ENSG00000053747.17,LAMA3,protein_coding,5528
717,ENSG00000053770.12,AP5M1,protein_coding,4397
718,ENSG00000053900.11,ANAPC4,protein_coding,2142
719,ENSG00000053918.18,KCNQ1,protein_coding,2891
720,ENSG00000054116.12,TRAPPC3,protein_coding,3924
721,ENSG00000054118.15,THRAP3,protein_coding,18767
722,ENSG00000054148.18,PHPT1,protein_coding,12153
723,ENSG00000054179.12,ENTPD2,protein_coding,900
724,ENSG00000054219.11,LY75,protein_coding,430
725,ENSG00000054267.22,ARID4B,protein_coding,5251
726,ENSG00000054277.14,OPN3,protein_coding,1069
727,ENSG00000054282.16,SDCCAG8,protein_coding,1754
728,ENSG00000054356.14,PTPRN,protein_coding,19
729,ENSG00000054392.13,HHAT,protein_coding,1026
730,ENSG00000054523.18,KIF1B,protein_coding,11988
731,ENSG00000054598.9,FOXC1,protein_coding,665
732,ENSG00000054611.14,TBC1D22A,protein_coding,1874
733,ENSG00000054654.19,SYNE2,protein_coding,11024
734,ENSG00000054690.14,PLEKHH1,protein_coding,525
735,ENSG00000054793.14,ATP9A,protein_coding,12667
736,ENSG00000054796.13,SPO11,protein_coding,0
737,ENSG00000054803.4,CBLN4,protein_coding,30
738,ENSG00000054938.16,CHRDL2,protein_coding,21
739,ENSG00000054965.11,FAM168A,protein_coding,4077
740,ENSG00000054967.13,RELT,protein_coding,582
741,ENSG00000054983.17,GALC,protein_coding,3760
742,ENSG00000055044.11,NOP58,protein_coding,6345
743,ENSG00000055070.17,SZRD1,protein_coding,11692
744,ENSG00000055118.16,KCNH2,protein_coding,576
745,ENSG00000055130.17,CUL1,protein_coding,4146
746,ENSG00000055147.19,FAM114A2,protein_coding,1189
747,ENSG00000055163.20,CYFIP2,protein_coding,2109
748,ENSG00000055208.19,TAB2,protein_coding,9646
749,ENSG00000055211.14,GINM1,protein_coding,2774
750,ENSG00000055332.18,EIF2AK2,protein_coding,6654
751,ENSG00000055483.19,USP36,protein_coding,4435
752,ENSG00000055609.19,KMT2C,protein_coding,6154
753,ENSG00000055732.13,MCOLN3,protein_coding,86
754,ENSG00000055813.6,CCDC85A,protein_coding,58
755,ENSG00000055917.16,PUM2,protein_coding,8246
756,ENSG00000055950.16,MRPL43,protein_coding,2890
757,ENSG00000055955.17,ITIH4,protein_coding,12
758,ENSG00000055957.11,ITIH1,protein_coding,9
759,ENSG00000056050.7,HPF1,protein_coding,1186
760,ENSG00000056097.16,ZFR,protein_coding,6992
761,ENSG00000056277.16,ZNF280C,protein_coding,518
762,ENSG00000056291.17,NPFFR2,protein_coding,1
763,ENSG00000056487.16,PHF21B,protein_coding,2
764,ENSG00000056558.11,TRAF1,protein_coding,1052
765,ENSG00000056586.16,RC3H2,protein_coding,5398
766,ENSG00000056736.10,IL17RB,protein_coding,522
767,ENSG00000056972.20,TRAF3IP2,protein_coding,1151
768,ENSG00000056998.20,GYG2,protein_coding,1675
769,ENSG00000057019.16,DCBLD2,protein_coding,5086
770,ENSG00000057149.16,SERPINB3,protein_coding,12234
771,ENSG00000057252.13,SOAT1,protein_coding,6805
772,ENSG00000057294.15,PKP2,protein_coding,52
773,ENSG00000057468.7,MSH4,protein_coding,2
774,ENSG00000057593.14,F7,protein_coding,202
775,ENSG00000057608.17,GDI2,protein_coding,31578
776,ENSG00000057657.17,PRDM1,protein_coding,2219
777,ENSG00000057663.16,ATG5,protein_coding,2080
778,ENSG00000057704.13,TMCC3,protein_coding,678
779,ENSG00000057757.10,PITHD1,protein_coding,4593
780,ENSG00000057935.14,MTA3,protein_coding,3764
781,ENSG00000058056.9,USP13,protein_coding,2678
782,ENSG00000058063.16,ATP11B,protein_coding,7363
783,ENSG00000058085.15,LAMC2,protein_coding,16449
784,ENSG00000058091.17,CDK14,protein_coding,632
785,ENSG00000058262.10,SEC61A1,protein_coding,71364
786,ENSG00000058272.19,PPP1R12A,protein_coding,7215
787,ENSG00000058335.16,RASGRF1,protein_coding,171
788,ENSG00000058404.20,CAMK2B,protein_coding,70
789,ENSG00000058453.17,CROCC,protein_coding,2474
790,ENSG00000058600.16,POLR3E,protein_coding,3310
791,ENSG00000058668.15,ATP2B4,protein_coding,15325
792,ENSG00000058673.17,ZC3H11A,protein_coding,5
793,ENSG00000058729.11,RIOK2,protein_coding,1300
794,ENSG00000058799.15,YIPF1,protein_coding,3257
795,ENSG00000058804.12,NDC1,protein_coding,3148
796,ENSG00000058866.15,DGKG,protein_coding,1393
797,ENSG00000059122.17,FLYWCH1,protein_coding,2386
798,ENSG00000059145.19,UNKL,protein_coding,1335
799,ENSG00000059377.18,TBXAS1,protein_coding,4881
800,ENSG00000059378.13,PARP12,protein_coding,2913
801,ENSG00000059573.9,ALDH18A1,protein_coding,11076
802,ENSG00000059588.10,TARBP1,protein_coding,2390
803,ENSG00000059691.12,GATB,protein_coding,1357
804,ENSG00000059728.11,MXD1,protein_coding,3683
805,ENSG00000059758.8,CDK17,protein_coding,3455
806,ENSG00000059769.20,DNAJC25,protein_coding,1068
807,ENSG00000059804.16,SLC2A3,protein_coding,3309
808,ENSG00000059915.17,PSD,protein_coding,136
809,ENSG00000060069.17,CTDP1,protein_coding,2848
810,ENSG00000060138.13,YBX3,protein_coding,9978
811,ENSG00000060140.9,STYK1,protein_coding,1368
812,ENSG00000060237.18,WNK1,protein_coding,34323
813,ENSG00000060303.5,RPS17P5,processed_pseudogene,0
814,ENSG00000060339.14,CCAR1,protein_coding,7957
815,ENSG00000060491.16,OGFR,protein_coding,4295
816,ENSG00000060558.4,GNA15,protein_coding,3602
817,ENSG00000060566.14,CREB3L3,protein_coding,0
818,ENSG00000060642.11,PIGV,protein_coding,1947
819,ENSG00000060656.20,PTPRU,protein_coding,18719
820,ENSG00000060688.13,SNRNP40,protein_coding,3539
821,ENSG00000060709.15,RIMBP2,protein_coding,1368
822,ENSG00000060718.22,COL11A1,protein_coding,1441
823,ENSG00000060749.16,QSER1,protein_coding,2765
824,ENSG00000060762.19,MPC1,protein_coding,1273
825,ENSG00000060971.19,ACAA1,protein_coding,3576
826,ENSG00000060982.15,BCAT1,protein_coding,1024
827,ENSG00000061273.18,HDAC7,protein_coding,8197
828,ENSG00000061337.15,LZTS1,protein_coding,641
829,ENSG00000061455.11,PRDM6,protein_coding,252
830,ENSG00000061492.12,WNT8A,protein_coding,0
831,ENSG00000061656.10,SPAG4,protein_coding,678
832,ENSG00000061676.15,NCKAP1,protein_coding,29452
833,ENSG00000061794.13,MRPS35,protein_coding,7331
834,ENSG00000061918.14,GUCY1B1,protein_coding,835
835,ENSG00000061936.10,SFSWAP,protein_coding,3715
836,ENSG00000061938.20,TNK2,protein_coding,2987
837,ENSG00000061987.16,MON2,protein_coding,3379
838,ENSG00000062038.14,CDH3,protein_coding,11941
839,ENSG00000062096.15,ARSF,protein_coding,1
840,ENSG00000062194.16,GPBP1,protein_coding,7369
841,ENSG00000062282.15,DGAT2,protein_coding,887
842,ENSG00000062370.17,ZNF112,protein_coding,349
843,ENSG00000062485.19,CS,protein_coding,15168
844,ENSG00000062524.16,LTK,protein_coding,2516
845,ENSG00000062582.14,MRPS24,protein_coding,7
846,ENSG00000062598.18,ELMO2,protein_coding,3937
847,ENSG00000062650.19,WAPL,protein_coding,5562
848,ENSG00000062716.13,VMP1,protein_coding,15847
849,ENSG00000062725.10,APPBP2,protein_coding,4562
850,ENSG00000062822.15,POLD1,protein_coding,1380
851,ENSG00000063015.20,SEZ6,protein_coding,10
852,ENSG00000063046.18,EIF4B,protein_coding,21414
853,ENSG00000063127.16,SLC6A16,protein_coding,109
854,ENSG00000063169.11,BICRA,protein_coding,1972
855,ENSG00000063176.16,SPHK2,protein_coding,898
856,ENSG00000063177.13,RPL18,protein_coding,33916
857,ENSG00000063180.9,CA11,protein_coding,1017
858,ENSG00000063241.8,ISOC2,protein_coding,3473
859,ENSG00000063244.13,U2AF2,protein_coding,19173
860,ENSG00000063245.15,EPN1,protein_coding,9585
861,ENSG00000063322.15,MED29,protein_coding,4594
862,ENSG00000063438.19,AHRR,protein_coding,5
863,ENSG00000063515.3,GSC2,protein_coding,0
864,ENSG00000063587.15,ZNF275,protein_coding,2274
865,ENSG00000063601.17,MTMR1,protein_coding,2385
866,ENSG00000063660.9,GPC1,protein_coding,17572
867,ENSG00000063761.16,ADCK1,protein_coding,670
868,ENSG00000063854.13,HAGH,protein_coding,3327
869,ENSG00000063978.16,RNF4,protein_coding,7187
870,ENSG00000064012.22,CASP8,protein_coding,3236
871,ENSG00000064042.18,LIMCH1,protein_coding,44917
872,ENSG00000064102.15,INTS13,protein_coding,1999
873,ENSG00000064115.11,TM7SF3,protein_coding,7611
874,ENSG00000064195.7,DLX3,protein_coding,244
875,ENSG00000064199.7,SPA17,protein_coding,240
876,ENSG00000064201.16,TSPAN32,protein_coding,137
877,ENSG00000064205.10,CCN5,protein_coding,299
878,ENSG00000064218.5,DMRT3,protein_coding,14
879,ENSG00000064225.12,ST3GAL6,protein_coding,325
880,ENSG00000064270.13,ATP2C2,protein_coding,3059
881,ENSG00000064300.9,NGFR,protein_coding,213
882,ENSG00000064309.14,CDON,protein_coding,199
883,ENSG00000064313.12,TAF2,protein_coding,4575
884,ENSG00000064393.16,HIPK2,protein_coding,9485
885,ENSG00000064419.13,TNPO3,protein_coding,4563
886,ENSG00000064489.23,BORCS8-MEF2B,protein_coding,0
887,ENSG00000064490.14,RFXANK,protein_coding,4361
888,ENSG00000064545.15,TMEM161A,protein_coding,3465
889,ENSG00000064547.14,LPAR2,protein_coding,3055
890,ENSG00000064601.20,CTSA,protein_coding,21482
891,ENSG00000064607.17,SUGP2,protein_coding,5397
892,ENSG00000064651.14,SLC12A2,protein_coding,4930
893,ENSG00000064652.11,SNX24,protein_coding,884
894,ENSG00000064655.19,EYA2,protein_coding,755
895,ENSG00000064666.15,CNN2,protein_coding,21947
896,ENSG00000064687.13,ABCA7,protein_coding,1900
897,ENSG00000064692.20,SNCAIP,protein_coding,181
898,ENSG00000064703.12,DDX20,protein_coding,635
899,ENSG00000064726.10,BTBD1,protein_coding,4090
900,ENSG00000064763.11,FAR2,protein_coding,1045
901,ENSG00000064787.13,BCAS1,protein_coding,17068
902,ENSG00000064835.11,POU1F1,protein_coding,4
903,ENSG00000064886.14,CHI3L2,protein_coding,187
904,ENSG00000064932.16,SBNO2,protein_coding,9194
905,ENSG00000064933.18,PMS1,protein_coding,1067
906,ENSG00000064961.19,HMG20B,protein_coding,3907
907,ENSG00000064989.13,CALCRL,protein_coding,1272
908,ENSG00000064995.18,TAF11,protein_coding,2068
909,ENSG00000064999.15,ANKS1A,protein_coding,5219
910,ENSG00000065000.19,AP3D1,protein_coding,17245
911,ENSG00000065029.15,ZNF76,protein_coding,2064
912,ENSG00000065054.14,SLC9A3R2,protein_coding,8182
913,ENSG00000065057.9,NTHL1,protein_coding,1546
914,ENSG00000065060.17,UHRF1BP1,protein_coding,3003
915,ENSG00000065135.12,GNAI3,protein_coding,5835
916,ENSG00000065150.21,IPO5,protein_coding,8222
917,ENSG00000065154.12,OAT,protein_coding,24003
918,ENSG00000065183.16,WDR3,protein_coding,3275
919,ENSG00000065243.20,PKN2,protein_coding,2752
920,ENSG00000065268.11,WDR18,protein_coding,1853
921,ENSG00000065308.5,TRAM2,protein_coding,3129
922,ENSG00000065320.9,NTN1,protein_coding,1373
923,ENSG00000065325.13,GLP2R,protein_coding,2
924,ENSG00000065328.17,MCM10,protein_coding,1806
925,ENSG00000065357.20,DGKA,protein_coding,3674
